FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,RURAL,059_El Saladito,99,MR76,19,749318,"286,4",True,Festivo,Lunes,3.481.991,-76.606.655
2024-01-02,RURAL,059_El Saladito,99,MR76,18,1634030,503,False,Laboral,Martes,3.481.991,-76.606.655
2024-01-03,RURAL,059_El Saladito,99,MR76,25,322441,"88,5",False,Laboral,Miércoles,3.481.991,-76.606.655
2024-01-04,RURAL,059_El Saladito,99,MR76,26,1663365,"373,8",False,Laboral,Jueves,3.481.991,-76.606.655
2024-01-05,RURAL,059_El Saladito,99,MR76,14,1967444,"511,6",False,Laboral,Viernes,3.481.991,-76.606.655
2024-01-06,RURAL,059_El Saladito,99,MR76,29,3714469,"538,7",False,Fin de Semana,Sábado,3.481.991,-76.606.655
2024-01-07,RURAL,059_El Saladito,99,MR76,39,6880895,"781,9",False,Fin de Semana,Domingo,3.481.991,-76.606.655
2024-01-08,RURAL,059_El Saladito,99,MR76,21,3202659,"778,7",True,Festivo,Lunes,3.481.991,-76.606.655
2024-01-09,RURAL,059_El Saladito,99,MR76,15,2624828,"1172,7",False,Laboral,Martes,3.481.991,-76.606.655
2024-01-10,RURAL,059_El Saladito,99,MR76,17,1845062,"502,3",False,Laboral,Miércoles,3.481.991,-76.606.655
2024-01-11,RURAL,059_El Saladito,99,MR76,9,818703,"229,4",False,Laboral,Jueves,3.481.991,-76.606.655
2024-01-12,RURAL,059_El Saladito,99,MR76,14,409336,"194,7",False,Laboral,Viernes,3.481.991,-76.606.655
2024-01-13,RURAL,059_El Saladito,99,MR76,19,1302395,"552,7",False,Fin de Semana,Sábado,3.481.991,-76.606.655
2024-01-14,RURAL,059_El Saladito,99,MR76,27,6056316,1599,False,Fin de Semana,Domingo,3.481.991,-76.606.655
2024-01-15,RURAL,059_El Saladito,99,MR76,10,4856,"1,6",False,Laboral,Lunes,3.481.991,-76.606.655
2024-01-16,RURAL,059_El Saladito,99,MR76,12,1254025,"374,7",False,Laboral,Martes,3.481.991,-76.606.655
2024-01-17,RURAL,059_El Saladito,99,MR76,14,930297,"283,1",False,Laboral,Miércoles,3.481.991,-76.606.655
2024-01-18,RURAL,059_El Saladito,99,MR76,18,331186,137,False,Laboral,Jueves,3.481.991,-76.606.655
2024-01-19,RURAL,059_El Saladito,99,MR76,28,1627619,"730,5",False,Laboral,Viernes,3.481.991,-76.606.655
