FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,051_ZW Parque La Mecerd,2,MR76,8,221715,"25,4",True,Festivo,Lunes,3.480.722,-76.513.002
2024-01-02,URBANA,051_ZW Parque La Mecerd,2,MR76,4,251,0,False,Laboral,Martes,3.480.722,-76.513.002
2024-01-03,URBANA,051_ZW Parque La Mecerd,2,MR76,6,30573,"2,5",False,Laboral,Miércoles,3.480.722,-76.513.002
2024-01-04,URBANA,051_ZW Parque La Mecerd,2,MR76,6,77857,"7,4",False,Laboral,Jueves,3.480.722,-76.513.002
2024-01-05,URBANA,051_ZW Parque La Mecerd,2,MR76,11,195451,18,False,Laboral,Viernes,3.480.722,-76.513.002
2024-01-06,URBANA,051_ZW Parque La Mecerd,2,MR76,8,588478,"76,7",False,Fin de Semana,Sábado,3.480.722,-76.513.002
2024-01-07,URBANA,051_ZW Parque La Mecerd,2,MR76,10,450078,"44,8",False,Fin de Semana,Domingo,3.480.722,-76.513.002
2024-01-08,URBANA,051_ZW Parque La Mecerd,2,MR76,9,4651372,295,True,Festivo,Lunes,3.480.722,-76.513.002
2024-01-09,URBANA,051_ZW Parque La Mecerd,2,MR76,11,808211,"62,4",False,Laboral,Martes,3.480.722,-76.513.002
2024-01-10,URBANA,051_ZW Parque La Mecerd,2,MR76,8,79843,"6,6",False,Laboral,Miércoles,3.480.722,-76.513.002
2024-01-11,URBANA,051_ZW Parque La Mecerd,2,MR76,8,333000,"30,9",False,Laboral,Jueves,3.480.722,-76.513.002
2024-01-12,URBANA,051_ZW Parque La Mecerd,2,MR76,8,30293,"2,6",False,Laboral,Viernes,3.480.722,-76.513.002
2024-01-13,URBANA,051_ZW Parque La Mecerd,2,MR76,5,766129,"85,1",False,Fin de Semana,Sábado,3.480.722,-76.513.002
2024-01-14,URBANA,051_ZW Parque La Mecerd,2,MR76,5,9918,"1,3",False,Fin de Semana,Domingo,3.480.722,-76.513.002
2024-01-15,URBANA,051_ZW Parque La Mecerd,2,MR76,10,448022,"64,8",False,Laboral,Lunes,3.480.722,-76.513.002
2024-01-16,URBANA,051_ZW Parque La Mecerd,2,MR76,12,379849,"44,4",False,Laboral,Martes,3.480.722,-76.513.002
2024-01-17,URBANA,051_ZW Parque La Mecerd,2,MR76,9,7816,"0,8",False,Laboral,Miércoles,3.480.722,-76.513.002
2024-01-18,URBANA,051_ZW Parque La Mecerd,2,MR76,7,606954,"50,6",False,Laboral,Jueves,3.480.722,-76.513.002
2024-01-19,URBANA,051_ZW Parque La Mecerd,2,MR76,12,33485,"2,2",False,Laboral,Viernes,3.480.722,-76.513.002
2024-01-20,URBANA,051_ZW Parque La Mecerd,2,MR76,7,1086,"0,1",False,Fin de Semana,Sábado,3.480.722,-76.513.002
2024-01-21,URBANA,051_ZW Parque La Mecerd,2,MR76,5,31923,"2,5",False,Fin de Semana,Domingo,3.480.722,-76.513.002
2024-01-22,URBANA,051_ZW Parque La Mecerd,2,MR76,12,523670,"49,9",False,Laboral,Lunes,3.480.722,-76.513.002
2024-01-23,URBANA,051_ZW Parque La Mecerd,2,MR76,19,1008875,"93,4",False,Laboral,Martes,3.480.722,-76.513.002
2024-01-24,URBANA,051_ZW Parque La Mecerd,2,MR76,18,5377734,430,False,Laboral,Miércoles,3.480.722,-76.513.002
2024-01-25,URBANA,051_ZW Parque La Mecerd,2,MR76,18,1133025,"75,8",False,Laboral,Jueves,3.480.722,-76.513.002
