FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,013_ZW Parque Llano Verde,15,MR76,24,1684,"0,2",True,Festivo,Lunes,339.598,-7.650.628
2024-01-02,URBANA,013_ZW Parque Llano Verde,15,MR76,19,1273,"0,2",False,Laboral,Martes,339.598,-7.650.628
2024-01-03,URBANA,013_ZW Parque Llano Verde,15,MR76,15,1645,"0,1",False,Laboral,Miércoles,339.598,-7.650.628
2024-01-04,URBANA,013_ZW Parque Llano Verde,15,MR76,18,1738,"0,2",False,Laboral,Jueves,339.598,-7.650.628
2024-01-05,URBANA,013_ZW Parque Llano Verde,15,MR76,23,2448,"0,2",False,Laboral,Viernes,339.598,-7.650.628
2024-01-06,URBANA,013_ZW Parque Llano Verde,15,MR76,24,4514,"0,6",False,Fin de Semana,Sábado,339.598,-7.650.628
2024-01-07,URBANA,013_ZW Parque Llano Verde,15,MR76,14,618,"0,1",False,Fin de Semana,Domingo,339.598,-7.650.628
2024-01-08,URBANA,013_ZW Parque Llano Verde,15,MR76,22,6884,"0,4",True,Festivo,Lunes,339.598,-7.650.628
2024-01-09,URBANA,013_ZW Parque Llano Verde,15,MR76,20,24815,"1,9",False,Laboral,Martes,339.598,-7.650.628
2024-01-10,URBANA,013_ZW Parque Llano Verde,15,MR76,16,104450,"8,7",False,Laboral,Miércoles,339.598,-7.650.628
2024-01-11,URBANA,013_ZW Parque Llano Verde,15,MR76,24,1725897,"160,4",False,Laboral,Jueves,339.598,-7.650.628
2024-01-12,URBANA,013_ZW Parque Llano Verde,15,MR76,28,7832066,"674,3",False,Laboral,Viernes,339.598,-7.650.628
2024-01-13,URBANA,013_ZW Parque Llano Verde,15,MR76,29,1929042,"214,3",False,Fin de Semana,Sábado,339.598,-7.650.628
2024-01-14,URBANA,013_ZW Parque Llano Verde,15,MR76,21,3481274,"439,9",False,Fin de Semana,Domingo,339.598,-7.650.628
2024-01-15,URBANA,013_ZW Parque Llano Verde,15,MR76,23,3375842,488,False,Laboral,Lunes,339.598,-7.650.628
2024-01-16,URBANA,013_ZW Parque Llano Verde,15,MR76,17,3132093,"366,2",False,Laboral,Martes,339.598,-7.650.628
2024-01-17,URBANA,013_ZW Parque Llano Verde,15,MR76,23,14662507,"1466,1",False,Laboral,Miércoles,339.598,-7.650.628
