FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,RURAL,062_Pichinde,99.0,MR76,15.0,560521.0,"65,19%",0,0,0,1
2024-01-02,RURAL,062_Pichinde,99.0,MR76,11.0,1223753.0,"115,69%",1,1,0,0
2024-01-03,RURAL,062_Pichinde,99.0,MR76,8.0,410036.0,"34,98%",2,1,0,0
2024-01-04,RURAL,062_Pichinde,99.0,MR76,8.0,347124.0,"24,44%",3,1,0,0
2024-01-05,RURAL,062_Pichinde,99.0,MR76,9.0,20113.0,"1,61%",4,1,0,0
2024-01-06,RURAL,062_Pichinde,99.0,MR76,19.0,2104677.0,"94,23%",5,0,1,0
2024-01-07,RURAL,062_Pichinde,99.0,MR76,22.0,1933849.0,"68,06%",6,0,1,0
2024-01-08,RURAL,062_Pichinde,99.0,MR76,17.0,201533.0,"14,99%",0,0,0,1
2024-01-09,RURAL,062_Pichinde,99.0,MR76,6.0,157869.0,"21,78%",1,1,0,0
2024-01-10,RURAL,062_Pichinde,99.0,MR76,14.0,140064.0,"11,67%",2,1,0,0
2024-01-11,RURAL,062_Pichinde,99.0,MR76,24.0,2018402.0,"171,67%",3,1,0,0
2024-01-12,RURAL,062_Pichinde,99.0,MR76,24.0,1394221.0,"200,33%",4,1,0,0
2024-01-13,RURAL,062_Pichinde,99.0,MR76,14.0,70857.0,"9,15%",5,0,1,0
2024-01-14,RURAL,062_Pichinde,99.0,MR76,7.0,7549.0,"0,63%",6,0,1,0
2024-01-15,RURAL,062_Pichinde,99.0,MR76,7.0,7304.0,"0,75%",0,1,0,0
2024-01-16,RURAL,062_Pichinde,99.0,MR76,6.0,207417.0,"19,43%",1,1,0,0
2024-01-17,RURAL,062_Pichinde,99.0,MR76,13.0,6886.0,"0,64%",2,1,0,0
2024-01-18,RURAL,062_Pichinde,99.0,MR76,18.0,4971841.0,"623,63%",3,1,0,0
2024-01-19,RURAL,062_Pichinde,99.0,MR76,18.0,1590324.0,"216,27%",4,1,0,0
2024-01-20,RURAL,062_Pichinde,99.0,MR76,15.0,410651.0,"63,27%",5,0,1,0
2024-01-21,RURAL,062_Pichinde,99.0,MR76,12.0,3420000.0,"9,76%",6,0,1,0
2024-01-22,RURAL,062_Pichinde,99.0,MR76,22.0,963138.0,"156,60%",0,1,0,0
2024-01-23,RURAL,062_Pichinde,99.0,MR76,27.0,41383742.0,"1879,71%",1,1,0,0
2024-01-24,RURAL,062_Pichinde,99.0,MR76,32.0,785875.0,"45,50%",2,1,0,0
2024-01-25,RURAL,062_Pichinde,99.0,MR76,18.0,5732510.0,"504,20%",3,1,0,0
2024-01-26,RURAL,062_Pichinde,99.0,MR76,13.0,645.0,"0,12%",4,1,0,0
2024-01-27,RURAL,062_Pichinde,99.0,MR76,17.0,1386.0,"0,72%",5,0,1,0
2024-01-28,RURAL,062_Pichinde,99.0,MR76,15.0,3761.0,"5,59%",6,0,1,0
2024-01-29,RURAL,062_Pichinde,99.0,MR76,32.0,298383.0,"45,85%",0,1,0,0
2024-01-30,RURAL,062_Pichinde,99.0,MR76,34.0,2265971.0,"202,78%",1,1,0,0
2024-01-31,RURAL,062_Pichinde,99.0,MR76,28.0,88200.0,"0,18%",2,1,0,0
2024-02-01,RURAL,062_Pichinde,99.0,MR76,4.0,123760.0,"15,68%",3,1,0,0
2024-02-02,RURAL,062_Pichinde,99.0,MR76,5.0,60466.0,"4,82%",4,1,0,0
