FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-12-23,064_ZW Centro Tecnología YAWA,0,1,0,0,0.06,1.0,1403.0
2024-12-24,,1,1,0,0,,,
2024-12-25,,2,0,0,1,,,
2024-12-26,,3,1,0,0,,,
2024-12-27,,4,1,0,0,,,
2024-12-28,,5,0,1,0,,,
2024-12-29,,6,0,1,0,,,
2024-12-30,,0,1,0,0,,,
2024-12-31,,1,1,0,0,,,
2025-01-01,,2,0,0,1,,,
2025-01-02,,3,1,0,0,,,
2025-01-03,,4,1,0,0,,,
2025-01-04,,5,0,1,0,,,
2025-01-05,,6,0,1,0,,,
2025-01-06,,0,0,0,1,,,
2025-01-07,,1,1,0,0,,,
2025-01-08,,2,1,0,0,,,
2025-01-09,,3,1,0,0,,,
2025-01-10,,4,1,0,0,,,
2025-01-11,,5,0,1,0,,,
2025-01-12,,6,0,1,0,,,
2025-01-13,,0,1,0,0,,,
2025-01-14,,1,1,0,0,,,
2025-01-15,,2,1,0,0,,,
2025-01-16,,3,1,0,0,,,
2025-01-17,,4,1,0,0,,,
2025-01-18,,5,0,1,0,,,
2025-01-19,,6,0,1,0,,,
2025-01-20,,0,1,0,0,,,
2025-01-21,,1,1,0,0,,,
2025-01-22,,2,1,0,0,,,
2025-01-23,,3,1,0,0,,,
2025-01-24,,4,1,0,0,,,
2025-01-25,064_ZW Centro Tecnología YAWA,5,0,1,0,0.0,1.0,10430.0
