FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,048_ZW Parque Cien Palos,0,0,0,1,163.9,43.0,1432484.0
2024-01-02,048_ZW Parque Cien Palos,1,1,0,0,345.6,35.0,2909161.0
2024-01-03,048_ZW Parque Cien Palos,2,1,0,0,74.2,28.0,899372.0
2024-01-04,048_ZW Parque Cien Palos,3,1,0,0,165.7,23.0,1751096.0
2024-01-05,048_ZW Parque Cien Palos,4,1,0,0,276.9,31.0,3001482.0
2024-01-06,048_ZW Parque Cien Palos,5,0,1,0,430.6,36.0,3302730.0
2024-01-07,048_ZW Parque Cien Palos,6,0,1,0,568.0,38.0,5701345.0
2024-01-08,048_ZW Parque Cien Palos,0,0,0,1,309.5,37.0,4879058.0
2024-01-09,048_ZW Parque Cien Palos,1,1,0,0,160.6,49.0,2081403.0
2024-01-10,048_ZW Parque Cien Palos,2,1,0,0,1.2,44.0,14895.0
2024-01-11,048_ZW Parque Cien Palos,3,1,0,0,4.2,51.0,45479.0
2024-01-12,048_ZW Parque Cien Palos,4,1,0,0,1.6,51.0,19116.0
2024-01-13,048_ZW Parque Cien Palos,5,0,1,0,12.5,70.0,112893.0
2024-01-14,048_ZW Parque Cien Palos,6,0,1,0,1.8,51.0,13986.0
2024-01-15,048_ZW Parque Cien Palos,0,1,0,0,15.7,42.0,108387.0
2024-01-16,048_ZW Parque Cien Palos,1,1,0,0,1.0,47.0,8616.0
2024-01-17,048_ZW Parque Cien Palos,2,1,0,0,1.1,32.0,10700.0
2024-01-18,048_ZW Parque Cien Palos,3,1,0,0,35.9,33.0,430704.0
2024-01-19,048_ZW Parque Cien Palos,4,1,0,0,0.5,31.0,7264.0
2024-01-20,048_ZW Parque Cien Palos,5,0,1,0,7.3,55.0,94681.0
2024-01-21,048_ZW Parque Cien Palos,6,0,1,0,1.0,54.0,13301.0
2024-01-22,048_ZW Parque Cien Palos,0,1,0,0,0.8,39.0,8908.0
2024-01-23,048_ZW Parque Cien Palos,1,1,0,0,0.3,37.0,3388.0
2024-01-24,048_ZW Parque Cien Palos,2,1,0,0,139.0,39.0,1738660.0
2024-01-25,048_ZW Parque Cien Palos,3,1,0,0,523.4,42.0,7823622.0
2024-01-26,048_ZW Parque Cien Palos,4,1,0,0,146.6,38.0,2020219.0
2024-01-27,048_ZW Parque Cien Palos,5,0,1,0,631.8,42.0,7841789.0
2024-01-28,048_ZW Parque Cien Palos,6,0,1,0,490.1,36.0,5037872.0
2024-01-29,048_ZW Parque Cien Palos,0,1,0,0,185.6,46.0,2160535.0
2024-01-30,048_ZW Parque Cien Palos,1,1,0,0,59.8,37.0,540958.0
2024-01-31,048_ZW Parque Cien Palos,2,1,0,0,214.4,49.0,2239775.0
2024-02-01,048_ZW Parque Cien Palos,3,1,0,0,323.9,41.0,4505552.0
2024-02-02,048_ZW Parque Cien Palos,4,1,0,0,183.2,30.0,1750398.0
2024-02-03,048_ZW Parque Cien Palos,5,0,1,0,261.5,54.0,4640665.0
2024-02-04,048_ZW Parque Cien Palos,6,0,1,0,49.5,33.0,791690.0
2024-02-05,048_ZW Parque Cien Palos,0,1,0,0,0.4,31.0,6632.0
2024-02-06,048_ZW Parque Cien Palos,1,1,0,0,124.1,43.0,1854328.0
2024-02-07,048_ZW Parque Cien Palos,2,1,0,0,104.7,54.0,1728634.0
2024-02-08,048_ZW Parque Cien Palos,3,1,0,0,24.0,41.0,325564.0
2024-02-09,048_ZW Parque Cien Palos,4,1,0,0,0.7,38.0,8627.0
2024-02-10,048_ZW Parque Cien Palos,5,0,1,0,1.6,49.0,25196.0
2024-02-11,048_ZW Parque Cien Palos,6,0,1,0,1.1,41.0,15036.0
2024-02-12,048_ZW Parque Cien Palos,0,1,0,0,18.2,40.0,188548.0
2024-02-13,048_ZW Parque Cien Palos,1,1,0,0,0.7,36.0,6218.0
2024-02-14,048_ZW Parque Cien Palos,2,1,0,0,1.3,58.0,9701.0
2024-02-15,048_ZW Parque Cien Palos,3,1,0,0,0.9,47.0,10738.0
2024-02-16,048_ZW Parque Cien Palos,4,1,0,0,0.5,50.0,5409.0
2024-02-17,,5,0,1,0,,,
2024-02-18,048_ZW Parque Cien Palos,6,0,1,0,125.1,28.0,1619318.0
2024-02-19,048_ZW Parque Cien Palos,0,1,0,0,109.0,33.0,1597954.0
2024-02-20,048_ZW Parque Cien Palos,1,1,0,0,108.2,42.0,1321065.0
2024-02-21,048_ZW Parque Cien Palos,2,1,0,0,143.4,36.0,1654100.0
2024-02-22,048_ZW Parque Cien Palos,3,1,0,0,159.8,50.0,2446659.0
2024-02-23,048_ZW Parque Cien Palos,4,1,0,0,227.1,44.0,3230783.0
2024-02-24,048_ZW Parque Cien Palos,5,0,1,0,18.8,47.0,236216.0
2024-02-25,048_ZW Parque Cien Palos,6,0,1,0,0.4,40.0,7298.0
2024-02-26,048_ZW Parque Cien Palos,0,1,0,0,0.7,53.0,8169.0
2024-02-27,048_ZW Parque Cien Palos,1,1,0,0,197.3,43.0,2292552.0
2024-02-28,048_ZW Parque Cien Palos,2,1,0,0,0.5,36.0,9342.0
2024-02-29,048_ZW Parque Cien Palos,3,1,0,0,2.4,50.0,19159.0
2024-03-01,048_ZW Parque Cien Palos,4,1,0,0,16.4,42.0,196348.0
2024-03-02,048_ZW Parque Cien Palos,5,0,1,0,20.8,38.0,213673.0
2024-03-03,048_ZW Parque Cien Palos,6,0,1,0,0.6,56.0,8991.0
2024-03-04,048_ZW Parque Cien Palos,0,1,0,0,41.4,51.0,588416.0
2024-03-05,048_ZW Parque Cien Palos,1,1,0,0,0.6,57.0,8179.0
2024-03-06,048_ZW Parque Cien Palos,2,1,0,0,2.2,48.0,26845.0
2024-03-07,048_ZW Parque Cien Palos,3,1,0,0,0.8,68.0,8024.0
2024-03-08,048_ZW Parque Cien Palos,4,1,0,0,0.9,60.0,9935.0
2024-03-09,048_ZW Parque Cien Palos,5,0,1,0,2.8,61.0,27679.0
2024-03-10,048_ZW Parque Cien Palos,6,0,1,0,250.2,55.0,2387594.0
2024-03-11,048_ZW Parque Cien Palos,0,1,0,0,176.5,42.0,1658578.0
2024-03-12,048_ZW Parque Cien Palos,1,1,0,0,102.7,54.0,905490.0
2024-03-13,048_ZW Parque Cien Palos,2,1,0,0,3.6,57.0,26411.0
2024-03-14,048_ZW Parque Cien Palos,3,1,0,0,0.5,39.0,4472.0
2024-03-15,048_ZW Parque Cien Palos,4,1,0,0,1.2,72.0,15730.0
2024-03-16,048_ZW Parque Cien Palos,5,0,1,0,1.2,72.0,14131.0
2024-03-17,048_ZW Parque Cien Palos,6,0,1,0,0.7,51.0,8961.0
2024-03-18,048_ZW Parque Cien Palos,0,1,0,0,0.7,61.0,8987.0
2024-03-19,048_ZW Parque Cien Palos,1,1,0,0,1.0,52.0,7843.0
2024-03-20,048_ZW Parque Cien Palos,2,1,0,0,0.5,44.0,3277.0
2024-03-21,048_ZW Parque Cien Palos,3,1,0,0,1.2,67.0,10437.0
2024-03-22,048_ZW Parque Cien Palos,4,1,0,0,1.9,73.0,18874.0
2024-03-23,048_ZW Parque Cien Palos,5,0,1,0,1.7,62.0,12960.0
2024-03-24,048_ZW Parque Cien Palos,6,0,1,0,1.3,64.0,11791.0
2024-03-25,048_ZW Parque Cien Palos,0,0,0,1,1.1,40.0,7779.0
2024-03-26,048_ZW Parque Cien Palos,1,1,0,0,1.4,47.0,10894.0
2024-03-27,048_ZW Parque Cien Palos,2,1,0,0,0.9,51.0,7483.0
2024-03-28,048_ZW Parque Cien Palos,3,0,0,1,5.5,47.0,35083.0
2024-03-29,048_ZW Parque Cien Palos,4,0,0,1,0.7,34.0,6445.0
2024-03-30,048_ZW Parque Cien Palos,5,0,1,0,2.9,44.0,18133.0
2024-03-31,048_ZW Parque Cien Palos,6,0,1,0,0.7,27.0,4997.0
2024-04-01,048_ZW Parque Cien Palos,0,1,0,0,1.3,44.0,13546.0
2024-04-02,048_ZW Parque Cien Palos,1,1,0,0,0.7,42.0,5266.0
2024-04-03,048_ZW Parque Cien Palos,2,1,0,0,31.6,46.0,284810.0
2024-04-04,048_ZW Parque Cien Palos,3,1,0,0,270.4,49.0,3108579.0
2024-04-05,048_ZW Parque Cien Palos,4,1,0,0,135.4,46.0,1521318.0
2024-04-06,048_ZW Parque Cien Palos,5,0,1,0,329.6,66.0,3966899.0
2024-04-07,048_ZW Parque Cien Palos,6,0,1,0,2.1,57.0,24979.0
2024-04-08,048_ZW Parque Cien Palos,0,1,0,0,0.9,48.0,6227.0
2024-04-09,048_ZW Parque Cien Palos,1,1,0,0,2.8,53.0,21345.0
2024-04-10,048_ZW Parque Cien Palos,2,1,0,0,1.7,51.0,7315.0
2024-04-11,048_ZW Parque Cien Palos,3,1,0,0,95.4,44.0,421239.0
2024-04-12,048_ZW Parque Cien Palos,4,1,0,0,515.4,62.0,3499547.0
2024-04-13,048_ZW Parque Cien Palos,5,0,1,0,394.1,53.0,3353440.0
2024-04-14,048_ZW Parque Cien Palos,6,0,1,0,190.7,32.0,1315344.0
2024-04-15,048_ZW Parque Cien Palos,0,1,0,0,534.9,43.0,2141159.0
2024-04-16,048_ZW Parque Cien Palos,1,1,0,0,3.3,52.0,14045.0
2024-04-17,048_ZW Parque Cien Palos,2,1,0,0,1.8,39.0,6680.0
2024-04-18,048_ZW Parque Cien Palos,3,1,0,0,2.8,43.0,8159.0
2024-04-19,048_ZW Parque Cien Palos,4,1,0,0,1.2,28.0,5061.0
2024-04-20,048_ZW Parque Cien Palos,5,0,1,0,2.3,47.0,18306.0
2024-04-21,048_ZW Parque Cien Palos,6,0,1,0,6.3,53.0,39121.0
2024-04-22,048_ZW Parque Cien Palos,0,1,0,0,3.8,38.0,17664.0
2024-04-23,048_ZW Parque Cien Palos,1,1,0,0,225.5,48.0,4139368.0
2024-04-24,048_ZW Parque Cien Palos,2,1,0,0,75.0,40.0,1378432.0
2024-04-25,048_ZW Parque Cien Palos,3,1,0,0,33.1,34.0,392357.0
2024-04-26,048_ZW Parque Cien Palos,4,1,0,0,89.8,26.0,900258.0
2024-04-27,048_ZW Parque Cien Palos,5,0,1,0,128.9,50.0,1572199.0
2024-04-28,048_ZW Parque Cien Palos,6,0,1,0,342.3,27.0,2528862.0
2024-04-29,048_ZW Parque Cien Palos,0,1,0,0,71.2,33.0,569945.0
2024-04-30,048_ZW Parque Cien Palos,1,1,0,0,1.1,13.0,7091.0
2024-05-01,048_ZW Parque Cien Palos,2,0,0,1,558.0,47.0,2934369.0
2024-05-02,048_ZW Parque Cien Palos,3,1,0,0,4.0,36.0,20452.0
2024-05-03,048_ZW Parque Cien Palos,4,1,0,0,0.8,32.0,3591.0
2024-05-04,048_ZW Parque Cien Palos,5,0,1,0,2.1,57.0,15421.0
2024-05-05,048_ZW Parque Cien Palos,6,0,1,0,2.3,52.0,14116.0
2024-05-06,048_ZW Parque Cien Palos,0,1,0,0,1.8,56.0,8673.0
2024-05-07,048_ZW Parque Cien Palos,1,1,0,0,3.6,59.0,21732.0
