FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,061_La Leonera,0,0,0,1,1937.5,30.0,5068376.0
2024-01-02,061_La Leonera,1,1,0,0,3648.2,39.0,11852598.0
2024-01-03,061_La Leonera,2,1,0,0,2107.2,36.0,7676773.0
2024-01-04,061_La Leonera,3,1,0,0,2290.3,31.0,10190781.0
2024-01-05,061_La Leonera,4,1,0,0,945.6,35.0,3636333.0
2024-01-06,061_La Leonera,5,0,1,0,2361.5,63.0,16283845.0
2024-01-07,061_La Leonera,6,0,1,0,747.6,38.0,6578690.0
2024-01-08,061_La Leonera,0,0,0,1,1334.6,66.0,5489122.0
2024-01-09,061_La Leonera,1,1,0,0,1918.0,36.0,4292944.0
2024-01-10,061_La Leonera,2,1,0,0,2465.3,40.0,9056036.0
2024-01-11,061_La Leonera,3,1,0,0,1300.8,39.0,4643114.0
2024-01-12,061_La Leonera,4,1,0,0,4164.1,49.0,8754875.0
2024-01-13,061_La Leonera,5,0,1,0,3228.2,22.0,7606698.0
2024-01-14,061_La Leonera,6,0,1,0,1782.3,36.0,6750635.0
2024-01-15,061_La Leonera,0,1,0,0,3473.4,51.0,10664553.0
2024-01-16,061_La Leonera,1,1,0,0,1584.8,36.0,5304365.0
2024-01-17,061_La Leonera,2,1,0,0,2835.0,42.0,9315115.0
2024-01-18,061_La Leonera,3,1,0,0,1687.8,36.0,4080303.0
2024-01-19,061_La Leonera,4,1,0,0,5535.0,20.0,12332365.0
2024-01-20,061_La Leonera,5,0,1,0,117.3,42.0,230769.0
2024-01-21,061_La Leonera,6,0,1,0,2.73,51.0,988700.0
2024-01-22,061_La Leonera,0,1,0,0,87.4,37.0,162323.0
2024-01-23,061_La Leonera,1,1,0,0,100.1,55.0,674292.0
2024-01-24,061_La Leonera,2,1,0,0,48.9,46.0,256414.0
2024-01-25,061_La Leonera,3,1,0,0,179.1,39.0,620242.0
2024-01-26,061_La Leonera,4,1,0,0,5852.9,16.0,9544603.0
2024-01-27,061_La Leonera,5,0,1,0,19.8,48.0,11367.0
2024-01-28,061_La Leonera,6,0,1,0,2673.1,46.0,541362.0
2024-01-29,061_La Leonera,0,1,0,0,3176.9,37.0,6231484.0
2024-01-30,061_La Leonera,1,1,0,0,2341.5,40.0,7911356.0
2024-01-31,061_La Leonera,2,1,0,0,33.78,32.0,8270000.0
2024-02-01,061_La Leonera,3,1,0,0,3075.1,21.0,7636573.0
2024-02-02,061_La Leonera,4,1,0,0,2852.1,37.0,11431746.0
2024-02-03,061_La Leonera,5,0,1,0,502.4,57.0,892193.0
2024-02-04,061_La Leonera,6,0,1,0,211.3,41.0,481906.0
2024-02-05,061_La Leonera,0,1,0,0,276.2,48.0,501843.0
2024-02-06,061_La Leonera,1,1,0,0,363.2,54.0,622586.0
2024-02-07,061_La Leonera,2,1,0,0,394.9,44.0,935119.0
2024-02-08,061_La Leonera,3,1,0,0,6271.4,14.0,19904515.0
2024-02-09,061_La Leonera,4,1,0,0,762.4,55.0,1690507.0
2024-02-10,061_La Leonera,5,0,1,0,235.6,55.0,359483.0
2024-02-11,061_La Leonera,6,0,1,0,1123.9,61.0,2129626.0
2024-02-12,061_La Leonera,0,1,0,0,335.3,47.0,395289.0
2024-02-13,061_La Leonera,1,1,0,0,1475.3,52.0,5693691.0
2024-02-14,061_La Leonera,2,1,0,0,2918.1,21.0,14095021.0
2024-02-15,061_La Leonera,3,1,0,0,2544.1,42.0,4659264.0
2024-02-16,061_La Leonera,4,1,0,0,4306.6,59.0,11290809.0
2024-02-17,061_La Leonera,5,0,1,0,2624.5,63.0,6822674.0
2024-02-18,061_La Leonera,6,0,1,0,787.9,57.0,2497224.0
2024-02-19,061_La Leonera,0,1,0,0,353.1,44.0,1027203.0
2024-02-20,061_La Leonera,1,1,0,0,6040.9,23.0,13961694.0
2024-02-21,061_La Leonera,2,1,0,0,5215.6,19.0,7637036.0
2024-02-22,061_La Leonera,3,1,0,0,431.9,48.0,313906.0
2024-02-23,061_La Leonera,4,1,0,0,530.1,40.0,862095.0
2024-02-24,061_La Leonera,5,0,1,0,466.0,43.0,1207675.0
2024-02-25,061_La Leonera,6,0,1,0,96.2,52.0,162273.0
2024-02-26,061_La Leonera,0,1,0,0,383.5,50.0,57949.0
2024-02-27,061_La Leonera,1,1,0,0,119.1,17.0,3027.0
2024-02-28,061_La Leonera,2,1,0,0,2657.8,44.0,28858.0
2024-02-29,061_La Leonera,3,1,0,0,903.0,44.0,7427.0
2024-03-01,061_La Leonera,4,1,0,0,2770.3,51.0,31629.0
2024-03-02,061_La Leonera,5,0,1,0,4105.4,55.0,23615.0
2024-03-03,061_La Leonera,6,0,1,0,1499.8,51.0,12675.0
2024-03-04,061_La Leonera,0,1,0,0,1353.9,43.0,11251.0
2024-03-05,061_La Leonera,1,1,0,0,5.1,13.0,554.0
2024-03-06,061_La Leonera,2,1,0,0,1385.9,326.0,64639749.0
2024-03-07,061_La Leonera,3,1,0,0,1425.0,319.0,64017163.0
2024-03-08,061_La Leonera,4,1,0,0,1482.3,314.0,63082044.0
2024-03-09,,5,0,1,0,,,
2024-03-10,,6,0,1,0,,,
2024-03-11,,0,1,0,0,,,
2024-03-12,,1,1,0,0,,,
2024-03-13,,2,1,0,0,,,
2024-03-14,,3,1,0,0,,,
2024-03-15,,4,1,0,0,,,
2024-03-16,,5,0,1,0,,,
2024-03-17,,6,0,1,0,,,
2024-03-18,,0,1,0,0,,,
2024-03-19,,1,1,0,0,,,
2024-03-20,,2,1,0,0,,,
2024-03-21,,3,1,0,0,,,
2024-03-22,,4,1,0,0,,,
2024-03-23,,5,0,1,0,,,
2024-03-24,,6,0,1,0,,,
2024-03-25,,0,0,0,1,,,
2024-03-26,,1,1,0,0,,,
2024-03-27,,2,1,0,0,,,
2024-03-28,,3,0,0,1,,,
