FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,015_ZW Centro Cultural Comuna 13,0,0,0,1,2.8,19.0,24708.0
2024-01-02,015_ZW Centro Cultural Comuna 13,1,1,0,0,1.4,24.0,11925.0
2024-01-03,015_ZW Centro Cultural Comuna 13,2,1,0,0,0.5,22.0,5857.0
2024-01-04,015_ZW Centro Cultural Comuna 13,3,1,0,0,0.2,15.0,1637.0
2024-01-05,015_ZW Centro Cultural Comuna 13,4,1,0,0,152.6,14.0,1654006.0
2024-01-06,015_ZW Centro Cultural Comuna 13,5,0,1,0,212.8,16.0,1632214.0
2024-01-07,015_ZW Centro Cultural Comuna 13,6,0,1,0,186.5,14.0,1871862.0
2024-01-08,015_ZW Centro Cultural Comuna 13,0,0,0,1,156.3,17.0,2464932.0
2024-01-09,015_ZW Centro Cultural Comuna 13,1,1,0,0,501.0,50.0,6491785.0
2024-01-10,015_ZW Centro Cultural Comuna 13,2,1,0,0,443.1,14.0,5345662.0
2024-01-11,015_ZW Centro Cultural Comuna 13,3,1,0,0,1050.3,18.0,11301065.0
2024-01-12,015_ZW Centro Cultural Comuna 13,4,1,0,0,981.3,29.0,11397338.0
2024-01-13,015_ZW Centro Cultural Comuna 13,5,0,1,0,853.2,20.0,7681743.0
2024-01-14,015_ZW Centro Cultural Comuna 13,6,0,1,0,10.6,13.0,83837.0
2024-01-15,015_ZW Centro Cultural Comuna 13,0,1,0,0,0.7,19.0,4947.0
2024-01-16,015_ZW Centro Cultural Comuna 13,1,1,0,0,516.9,51.0,4420825.0
2024-01-17,015_ZW Centro Cultural Comuna 13,2,1,0,0,985.1,26.0,9852411.0
2024-01-18,015_ZW Centro Cultural Comuna 13,3,1,0,0,913.5,22.0,10957401.0
2024-01-19,015_ZW Centro Cultural Comuna 13,4,1,0,0,600.3,22.0,9215322.0
2024-01-20,015_ZW Centro Cultural Comuna 13,5,0,1,0,487.8,22.0,6316932.0
2024-01-21,015_ZW Centro Cultural Comuna 13,6,0,1,0,0.3,15.0,3285.0
