FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-12-02,058_La Elvira,0,1,0,0,0.04,1.0,33.0
2024-12-03,058_La Elvira,1,1,0,0,943.19,4.0,517836.0
2024-12-04,058_La Elvira,2,1,0,0,2138.61,8.0,2160958.0
2024-12-05,058_La Elvira,3,1,0,0,1.43,3.0,985.0
2024-12-06,058_La Elvira,4,1,0,0,0.01,1.0,33.0
2024-12-07,058_La Elvira,5,0,1,0,2.84,4.0,17779.0
2024-12-08,058_La Elvira,6,0,0,1,641.26,4.0,587607.0
2024-12-09,058_La Elvira,0,1,0,0,0.08,2.0,85.0
2024-12-10,058_La Elvira,1,1,0,0,2984.68,17.0,2854402.0
2024-12-11,058_La Elvira,2,1,0,0,60.92,2.0,44359.0
2024-12-12,058_La Elvira,3,1,0,0,0.03,2.0,33.0
2024-12-13,058_La Elvira,4,1,0,0,30.6,2.0,33164.0
2024-12-14,058_La Elvira,5,0,1,0,0.1,2.0,26.0
2024-12-15,058_La Elvira,6,0,1,0,1.51,2.0,984.0
2024-12-16,058_La Elvira,0,1,0,0,65.6,5.0,36042.0
2024-12-17,058_La Elvira,1,1,0,0,2620.0,19.0,3786517.0
2024-12-18,058_La Elvira,2,1,0,0,3.81,4.0,4906.0
2024-12-19,058_La Elvira,3,1,0,0,1430.0,10.0,1742222.0
2024-12-20,058_La Elvira,4,1,0,0,444.0,6.0,613296.0
2024-12-21,058_La Elvira,5,0,1,0,43.6,5.0,90342.0
2024-12-22,058_La Elvira,6,0,1,0,65.4,7.0,179732.0
2024-12-23,058_La Elvira,0,1,0,0,900.0,13.0,1514321.0
2024-12-24,058_La Elvira,1,1,0,0,24.4,37.0,15956.0
2024-12-25,058_La Elvira,2,0,0,1,2940.0,6.0,183096.0
2024-12-26,058_La Elvira,3,1,0,0,1560.0,15.0,635485.0
2024-12-27,058_La Elvira,4,1,0,0,8920.0,11.0,2101530.0
2024-12-28,058_La Elvira,5,0,1,0,277.0,8.0,133074.0
2024-12-29,058_La Elvira,6,0,1,0,11.9,4.0,33698.0
2024-12-30,058_La Elvira,0,1,0,0,0.06,3.0,50.0
2024-12-31,058_La Elvira,1,1,0,0,349.0,5.0,355794.0
2025-01-01,058_La Elvira,2,0,0,1,83.0,14.0,22616.0
2025-01-02,058_La Elvira,3,1,0,0,310.0,7.0,96338.0
2025-01-03,058_La Elvira,4,1,0,0,438.0,4.0,61360.0
2025-01-04,058_La Elvira,5,0,1,0,59.0,8.0,52649.0
2025-01-05,058_La Elvira,6,0,1,0,501.0,10.0,598022.0
2025-01-06,058_La Elvira,0,0,0,1,252.0,6.0,85893.0
2025-01-07,058_La Elvira,1,1,0,0,12.0,5.0,22435.0
2025-01-08,058_La Elvira,2,1,0,0,3306.0,8.0,1624125.0
2025-01-09,,3,1,0,0,,,
2025-01-10,,4,1,0,0,,,
2025-01-11,,5,0,1,0,,,
2025-01-12,,6,0,1,0,,,
2025-01-13,,0,1,0,0,,,
2025-01-14,,1,1,0,0,,,
2025-01-15,,2,1,0,0,,,
2025-01-16,,3,1,0,0,,,
2025-01-17,,4,1,0,0,,,
2025-01-18,,5,0,1,0,,,
2025-01-19,,6,0,1,0,,,
2025-01-20,,0,1,0,0,,,
2025-01-21,,1,1,0,0,,,
2025-01-22,,2,1,0,0,,,
2025-01-23,,3,1,0,0,,,
2025-01-24,,4,1,0,0,,,
2025-01-25,,5,0,1,0,,,
2025-01-26,,6,0,1,0,,,
2025-01-27,058_La Elvira,0,1,0,0,3.0,2.0,1249.0
2025-01-28,058_La Elvira,1,1,0,0,45.0,8.0,30903.0
2025-01-29,058_La Elvira,2,1,0,0,806.0,7.0,605442.0
2025-01-30,058_La Elvira,3,1,0,0,31.0,4.0,53367.0
2025-01-31,058_La Elvira,4,1,0,0,353.0,12.0,760318.0
