FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,053_ZW Polideportivo Laureano Gomez,0,0,0,1,7.4,18.0,64697.0
2024-01-02,053_ZW Polideportivo Laureano Gomez,1,1,0,0,402.1,14.0,3385303.0
2024-01-03,053_ZW Polideportivo Laureano Gomez,2,1,0,0,63.4,15.0,767988.0
2024-01-04,053_ZW Polideportivo Laureano Gomez,3,1,0,0,168.6,9.0,1781692.0
2024-01-05,053_ZW Polideportivo Laureano Gomez,4,1,0,0,17.6,20.0,190573.0
2024-01-06,053_ZW Polideportivo Laureano Gomez,5,0,1,0,0.8,10.0,5887.0
2024-01-07,053_ZW Polideportivo Laureano Gomez,6,0,1,0,32.6,21.0,327348.0
2024-01-08,053_ZW Polideportivo Laureano Gomez,0,0,0,1,0.2,24.0,3512.0
2024-01-09,053_ZW Polideportivo Laureano Gomez,1,1,0,0,0.6,18.0,8170.0
2024-01-10,053_ZW Polideportivo Laureano Gomez,2,1,0,0,0.3,20.0,3499.0
2024-01-11,053_ZW Polideportivo Laureano Gomez,3,1,0,0,0.2,18.0,1867.0
2024-01-12,053_ZW Polideportivo Laureano Gomez,4,1,0,0,0.7,19.0,7599.0
2024-01-13,053_ZW Polideportivo Laureano Gomez,5,0,1,0,0.2,12.0,1774.0
2024-01-14,053_ZW Polideportivo Laureano Gomez,6,0,1,0,0.2,13.0,1507.0
2024-01-15,053_ZW Polideportivo Laureano Gomez,0,1,0,0,0.2,16.0,1405.0
2024-01-16,053_ZW Polideportivo Laureano Gomez,1,1,0,0,0.2,13.0,1726.0
2024-01-17,053_ZW Polideportivo Laureano Gomez,2,1,0,0,2.9,29.0,28617.0
2024-01-18,053_ZW Polideportivo Laureano Gomez,3,1,0,0,0.2,18.0,2352.0
2024-01-19,053_ZW Polideportivo Laureano Gomez,4,1,0,0,0.2,16.0,2788.0
2024-01-20,053_ZW Polideportivo Laureano Gomez,5,0,1,0,0.0,16.0,582.0
2024-01-21,053_ZW Polideportivo Laureano Gomez,6,0,1,0,0.5,21.0,6284.0
2024-01-22,053_ZW Polideportivo Laureano Gomez,0,1,0,0,0.6,20.0,5812.0
2024-01-23,053_ZW Polideportivo Laureano Gomez,1,1,0,0,0.1,8.0,546.0
2024-01-24,,2,1,0,0,,,
2024-01-25,,3,1,0,0,,,
2024-01-26,,4,1,0,0,,,
2024-01-27,053_ZW Polideportivo Laureano Gomez,5,0,1,0,20.8,18.0,258526.0
2024-01-28,053_ZW Polideportivo Laureano Gomez,6,0,1,0,13.0,16.0,133377.0
2024-01-29,053_ZW Polideportivo Laureano Gomez,0,1,0,0,282.2,25.0,3284484.0
2024-01-30,053_ZW Polideportivo Laureano Gomez,1,1,0,0,110.7,17.0,1001642.0
2024-01-31,053_ZW Polideportivo Laureano Gomez,2,1,0,0,21.2,17.0,221595.0
2024-02-01,053_ZW Polideportivo Laureano Gomez,3,1,0,0,17.1,14.0,237748.0
2024-02-02,053_ZW Polideportivo Laureano Gomez,4,1,0,0,0.1,4.0,726.0
2024-02-03,053_ZW Polideportivo Laureano Gomez,5,0,1,0,16.1,19.0,285968.0
2024-02-04,053_ZW Polideportivo Laureano Gomez,6,0,1,0,44.1,22.0,705240.0
2024-02-05,053_ZW Polideportivo Laureano Gomez,0,1,0,0,13.7,19.0,206050.0
2024-02-06,053_ZW Polideportivo Laureano Gomez,1,1,0,0,1.7,19.0,25660.0
2024-02-07,053_ZW Polideportivo Laureano Gomez,2,1,0,0,9.8,19.0,160966.0
2024-02-08,053_ZW Polideportivo Laureano Gomez,3,1,0,0,41.6,19.0,565468.0
2024-02-09,053_ZW Polideportivo Laureano Gomez,4,1,0,0,7.0,17.0,84217.0
2024-02-10,053_ZW Polideportivo Laureano Gomez,5,0,1,0,52.9,25.0,845749.0
2024-02-11,053_ZW Polideportivo Laureano Gomez,6,0,1,0,28.0,24.0,376902.0
2024-02-12,053_ZW Polideportivo Laureano Gomez,0,1,0,0,51.0,14.0,527854.0
2024-02-13,053_ZW Polideportivo Laureano Gomez,1,1,0,0,45.2,21.0,391137.0
2024-02-14,053_ZW Polideportivo Laureano Gomez,2,1,0,0,149.0,23.0,1125121.0
2024-02-15,053_ZW Polideportivo Laureano Gomez,3,1,0,0,328.7,29.0,3838577.0
2024-02-16,053_ZW Polideportivo Laureano Gomez,4,1,0,0,60.3,26.0,636284.0
2024-02-17,053_ZW Polideportivo Laureano Gomez,5,0,1,0,26.6,17.0,281391.0
2024-02-18,053_ZW Polideportivo Laureano Gomez,6,0,1,0,1.9,20.0,24231.0
2024-02-19,053_ZW Polideportivo Laureano Gomez,0,1,0,0,3.3,34.0,47939.0
2024-02-20,053_ZW Polideportivo Laureano Gomez,1,1,0,0,0.4,16.0,4663.0
2024-02-21,053_ZW Polideportivo Laureano Gomez,2,1,0,0,0.2,14.0,1893.0
2024-02-22,053_ZW Polideportivo Laureano Gomez,3,1,0,0,7.5,20.0,114421.0
2024-02-23,053_ZW Polideportivo Laureano Gomez,4,1,0,0,6.2,28.0,88638.0
2024-02-24,053_ZW Polideportivo Laureano Gomez,5,0,1,0,0.4,37.0,4986.0
2024-02-25,053_ZW Polideportivo Laureano Gomez,6,0,1,0,0.1,20.0,980.0
2024-02-26,053_ZW Polideportivo Laureano Gomez,0,1,0,0,0.1,19.0,1649.0
2024-02-27,053_ZW Polideportivo Laureano Gomez,1,1,0,0,9.5,22.0,110579.0
2024-02-28,053_ZW Polideportivo Laureano Gomez,2,1,0,0,11.1,15.0,191089.0
2024-02-29,053_ZW Polideportivo Laureano Gomez,3,1,0,0,159.2,26.0,1260674.0
2024-03-01,053_ZW Polideportivo Laureano Gomez,4,1,0,0,0.1,6.0,1003.0
2024-03-02,,5,0,1,0,,,
2024-03-03,,6,0,1,0,,,
