FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,033_ZW Plaza Alameda,0,0,0,1,0.1,1.0,1279.0
2024-01-02,033_ZW Plaza Alameda,1,1,0,0,125.9,7.0,1059531.0
2024-01-03,,2,1,0,0,,,
2024-01-04,,3,1,0,0,,,
2024-01-05,033_ZW Plaza Alameda,4,1,0,0,34.3,15.0,372015.0
2024-01-06,033_ZW Plaza Alameda,5,0,1,0,66.5,31.0,510057.0
2024-01-07,033_ZW Plaza Alameda,6,0,1,0,398.7,27.0,4002018.0
2024-01-08,033_ZW Plaza Alameda,0,0,0,1,95.9,17.0,1511378.0
2024-01-09,033_ZW Plaza Alameda,1,1,0,0,381.6,26.0,4944787.0
2024-01-10,033_ZW Plaza Alameda,2,1,0,0,264.8,24.0,3194498.0
2024-01-11,,3,1,0,0,,,
2024-01-12,,4,1,0,0,,,
2024-01-13,,5,0,1,0,,,
2024-01-14,,6,0,1,0,,,
2024-01-15,,0,1,0,0,,,
2024-01-16,,1,1,0,0,,,
2024-01-17,,2,1,0,0,,,
2024-01-18,,3,1,0,0,,,
2024-01-19,,4,1,0,0,,,
2024-01-20,,5,0,1,0,,,
2024-01-21,,6,0,1,0,,,
2024-01-22,,0,1,0,0,,,
2024-01-23,,1,1,0,0,,,
2024-01-24,,2,1,0,0,,,
2024-01-25,033_ZW Plaza Alameda,3,1,0,0,48.7,21.0,727920.0
2024-01-26,033_ZW Plaza Alameda,4,1,0,0,458.9,38.0,6322359.0
2024-01-27,033_ZW Plaza Alameda,5,0,1,0,81.9,19.0,1016294.0
2024-01-28,033_ZW Plaza Alameda,6,0,1,0,148.1,31.0,1522670.0
2024-01-29,033_ZW Plaza Alameda,0,1,0,0,125.9,10.0,1464906.0
2024-01-30,,1,1,0,0,,,
2024-01-31,,2,1,0,0,,,
2024-02-01,,3,1,0,0,,,
2024-02-02,,4,1,0,0,,,
2024-02-03,033_ZW Plaza Alameda,5,0,1,0,166.6,33.0,2955394.0
2024-02-04,033_ZW Plaza Alameda,6,0,1,0,159.1,24.0,2544607.0
2024-02-05,033_ZW Plaza Alameda,0,1,0,0,2.4,13.0,35633.0
2024-02-06,033_ZW Plaza Alameda,1,1,0,0,233.0,30.0,3482145.0
2024-02-07,033_ZW Plaza Alameda,2,1,0,0,94.7,25.0,1563130.0
2024-02-08,,3,1,0,0,,,
2024-02-09,,4,1,0,0,,,
2024-02-10,,5,0,1,0,,,
2024-02-11,,6,0,1,0,,,
2024-02-12,,0,1,0,0,,,
2024-02-13,,1,1,0,0,,,
2024-02-14,,2,1,0,0,,,
2024-02-15,,3,1,0,0,,,
2024-02-16,,4,1,0,0,,,
2024-02-17,,5,0,1,0,,,
2024-02-18,,6,0,1,0,,,
2024-02-19,,0,1,0,0,,,
2024-02-20,,1,1,0,0,,,
2024-02-21,,2,1,0,0,,,
2024-02-22,,3,1,0,0,,,
2024-02-23,,4,1,0,0,,,
2024-02-24,,5,0,1,0,,,
2024-02-25,,6,0,1,0,,,
2024-02-26,,0,1,0,0,,,
2024-02-27,,1,1,0,0,,,
2024-02-28,,2,1,0,0,,,
2024-02-29,,3,1,0,0,,,
2024-03-01,,4,1,0,0,,,
2024-03-02,,5,0,1,0,,,
2024-03-03,,6,0,1,0,,,
2024-03-04,,0,1,0,0,,,
2024-03-05,,1,1,0,0,,,
2024-03-06,,2,1,0,0,,,
2024-03-07,,3,1,0,0,,,
2024-03-08,,4,1,0,0,,,
2024-03-09,,5,0,1,0,,,
2024-03-10,,6,0,1,0,,,
2024-03-11,,0,1,0,0,,,
2024-03-12,,1,1,0,0,,,
2024-03-13,,2,1,0,0,,,
2024-03-14,,3,1,0,0,,,
2024-03-15,,4,1,0,0,,,
2024-03-16,,5,0,1,0,,,
2024-03-17,033_ZW Plaza Alameda,6,0,1,0,23.5,21.0,304168.0
2024-03-18,033_ZW Plaza Alameda,0,1,0,0,4.7,13.0,56982.0
2024-03-19,033_ZW Plaza Alameda,1,1,0,0,2.1,17.0,16177.0
2024-03-20,033_ZW Plaza Alameda,2,1,0,0,137.7,26.0,902627.0
2024-03-21,033_ZW Plaza Alameda,3,1,0,0,14.3,33.0,124458.0
2024-03-22,033_ZW Plaza Alameda,4,1,0,0,103.4,27.0,1008217.0
2024-03-23,033_ZW Plaza Alameda,5,0,1,0,5.2,51.0,40831.0
2024-03-24,033_ZW Plaza Alameda,6,0,1,0,0.2,33.0,1859.0
2024-03-25,033_ZW Plaza Alameda,0,0,0,1,0.8,32.0,5950.0
2024-03-26,033_ZW Plaza Alameda,1,1,0,0,0.7,44.0,5495.0
2024-03-27,033_ZW Plaza Alameda,2,1,0,0,0.3,42.0,2792.0
2024-03-28,033_ZW Plaza Alameda,3,0,0,1,1.3,27.0,8031.0
2024-03-29,033_ZW Plaza Alameda,4,0,0,1,0.1,23.0,1306.0
2024-03-30,033_ZW Plaza Alameda,5,0,1,0,1.0,38.0,6188.0
2024-03-31,033_ZW Plaza Alameda,6,0,1,0,0.7,35.0,5336.0
2024-04-01,033_ZW Plaza Alameda,0,1,0,0,0.1,29.0,583.0
2024-04-02,033_ZW Plaza Alameda,1,1,0,0,0.3,38.0,2438.0
2024-04-03,033_ZW Plaza Alameda,2,1,0,0,0.9,33.0,8089.0
2024-04-04,033_ZW Plaza Alameda,3,1,0,0,0.6,42.0,7156.0
