FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,063_Los Andes,0,0,0,1,0.0,2.0,63.0
2024-01-02,063_Los Andes,1,1,0,0,2.8,1.0,8956.0
2024-01-03,063_Los Andes,2,1,0,0,85.1,15.0,310057.0
2024-01-04,063_Los Andes,3,1,0,0,5.3,11.0,23744.0
2024-01-05,063_Los Andes,4,1,0,0,0.0,2.0,21.0
2024-01-06,063_Los Andes,5,0,1,0,68.5,15.0,472239.0
2024-01-07,063_Los Andes,6,0,1,0,166.5,33.0,1464799.0
2024-01-08,063_Los Andes,0,0,0,1,0.0,1.0,42.0
2024-01-09,063_Los Andes,1,1,0,0,0.3,4.0,616.0
2024-01-10,063_Los Andes,2,1,0,0,667.5,18.0,2452128.0
2024-01-11,063_Los Andes,3,1,0,0,69.0,5.0,246364.0
2024-01-12,063_Los Andes,4,1,0,0,178.6,3.0,375451.0
2024-01-13,063_Los Andes,5,0,1,0,437.6,16.0,1031010.0
2024-01-14,063_Los Andes,6,0,1,0,422.9,27.0,1601756.0
2024-01-15,063_Los Andes,0,1,0,0,664.0,7.0,2038869.0
2024-01-16,063_Los Andes,1,1,0,0,376.6,9.0,1260415.0
2024-01-17,063_Los Andes,2,1,0,0,52.3,16.0,171982.0
2024-01-18,063_Los Andes,3,1,0,0,20.9,5.0,50476.0
2024-01-19,063_Los Andes,4,1,0,0,550.6,6.0,1226890.0
2024-01-20,063_Los Andes,5,0,1,0,503.0,26.0,989634.0
2024-01-21,063_Los Andes,6,0,1,0,2.17,9.0,787000.0
2024-01-22,063_Los Andes,0,1,0,0,0.7,5.0,1267.0
2024-01-23,063_Los Andes,1,1,0,0,532.0,24.0,3583955.0
2024-01-24,063_Los Andes,2,1,0,0,131.5,5.0,689982.0
2024-01-25,063_Los Andes,3,1,0,0,15.2,4.0,52478.0
2024-01-26,063_Los Andes,4,1,0,0,1717.9,32.0,2801483.0
2024-01-27,063_Los Andes,5,0,1,0,17.1,32.0,9785.0
2024-01-28,063_Los Andes,6,0,1,0,6271.8,8.0,1270194.0
