FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,005_ZW Parque Barrio Obrero,0,0,0,1,205.0,131.0,1791964.0
2024-01-02,005_ZW Parque Barrio Obrero,1,1,0,0,24.0,128.0,202038.0
2024-01-03,005_ZW Parque Barrio Obrero,2,1,0,0,721.3,113.0,8741023.0
2024-01-04,005_ZW Parque Barrio Obrero,3,1,0,0,605.7,97.0,6399371.0
2024-01-05,005_ZW Parque Barrio Obrero,4,1,0,0,301.3,103.0,3266920.0
2024-01-06,005_ZW Parque Barrio Obrero,5,0,1,0,231.6,158.0,1776552.0
2024-01-07,005_ZW Parque Barrio Obrero,6,0,1,0,2.5,108.0,25063.0
2024-01-08,005_ZW Parque Barrio Obrero,0,0,0,1,1.9,100.0,29271.0
2024-01-09,005_ZW Parque Barrio Obrero,1,1,0,0,1.6,170.0,20505.0
2024-01-10,005_ZW Parque Barrio Obrero,2,1,0,0,569.3,153.0,6868181.0
2024-01-11,005_ZW Parque Barrio Obrero,3,1,0,0,561.5,127.0,6041595.0
2024-01-12,005_ZW Parque Barrio Obrero,4,1,0,0,406.3,131.0,4718819.0
2024-01-13,005_ZW Parque Barrio Obrero,5,0,1,0,692.8,116.0,6237261.0
2024-01-14,005_ZW Parque Barrio Obrero,6,0,1,0,259.5,133.0,2053361.0
2024-01-15,005_ZW Parque Barrio Obrero,0,1,0,0,2.2,135.0,15545.0
2024-01-16,005_ZW Parque Barrio Obrero,1,1,0,0,842.0,140.0,7202093.0
2024-01-17,005_ZW Parque Barrio Obrero,2,1,0,0,1043.4,128.0,10435419.0
2024-01-18,005_ZW Parque Barrio Obrero,3,1,0,0,348.4,157.0,4179734.0
2024-01-19,005_ZW Parque Barrio Obrero,4,1,0,0,287.0,132.0,4405577.0
2024-01-20,005_ZW Parque Barrio Obrero,5,0,1,0,534.7,140.0,6923802.0
2024-01-21,005_ZW Parque Barrio Obrero,6,0,1,0,684.4,123.0,8860849.0
2024-01-22,005_ZW Parque Barrio Obrero,0,1,0,0,280.9,166.0,2945786.0
2024-01-23,005_ZW Parque Barrio Obrero,1,1,0,0,292.2,129.0,3155868.0
2024-01-24,005_ZW Parque Barrio Obrero,2,1,0,0,548.3,133.0,6857149.0
2024-01-25,005_ZW Parque Barrio Obrero,3,1,0,0,172.4,127.0,2576728.0
2024-01-26,005_ZW Parque Barrio Obrero,4,1,0,0,25.4,145.0,349959.0
2024-01-27,005_ZW Parque Barrio Obrero,5,0,1,0,690.4,131.0,8569222.0
2024-01-28,005_ZW Parque Barrio Obrero,6,0,1,0,735.3,122.0,7558478.0
2024-01-29,005_ZW Parque Barrio Obrero,0,1,0,0,569.8,161.0,6631707.0
2024-01-30,005_ZW Parque Barrio Obrero,1,1,0,0,802.8,177.0,7266256.0
2024-01-31,005_ZW Parque Barrio Obrero,2,1,0,0,687.6,130.0,7181883.0
2024-02-01,005_ZW Parque Barrio Obrero,3,1,0,0,898.1,222.0,12492872.0
2024-02-02,005_ZW Parque Barrio Obrero,4,1,0,0,392.1,131.0,3745540.0
2024-02-03,005_ZW Parque Barrio Obrero,5,0,1,0,481.0,157.0,8534076.0
2024-02-04,005_ZW Parque Barrio Obrero,6,0,1,0,546.2,124.0,8734896.0
2024-02-05,005_ZW Parque Barrio Obrero,0,1,0,0,355.0,143.0,5343957.0
2024-02-06,005_ZW Parque Barrio Obrero,1,1,0,0,635.2,144.0,9491794.0
2024-02-07,005_ZW Parque Barrio Obrero,2,1,0,0,121.4,161.0,2004212.0
2024-02-08,005_ZW Parque Barrio Obrero,3,1,0,0,351.7,169.0,4779177.0
2024-02-09,005_ZW Parque Barrio Obrero,4,1,0,0,87.8,186.0,1056536.0
2024-02-10,005_ZW Parque Barrio Obrero,5,0,1,0,205.5,177.0,3282005.0
2024-02-11,005_ZW Parque Barrio Obrero,6,0,1,0,296.9,128.0,3989796.0
2024-02-12,005_ZW Parque Barrio Obrero,0,1,0,0,587.9,153.0,6087215.0
2024-02-13,005_ZW Parque Barrio Obrero,1,1,0,0,48.8,195.0,422667.0
2024-02-14,005_ZW Parque Barrio Obrero,2,1,0,0,42.3,168.0,319640.0
2024-02-15,005_ZW Parque Barrio Obrero,3,1,0,0,104.6,167.0,1221189.0
2024-02-16,005_ZW Parque Barrio Obrero,4,1,0,0,41.6,180.0,438503.0
2024-02-17,005_ZW Parque Barrio Obrero,5,0,1,0,28.7,205.0,303207.0
2024-02-18,005_ZW Parque Barrio Obrero,6,0,1,0,2.9,153.0,36958.0
2024-02-19,005_ZW Parque Barrio Obrero,0,1,0,0,123.9,146.0,1815346.0
2024-02-20,005_ZW Parque Barrio Obrero,1,1,0,0,431.1,135.0,5264471.0
2024-02-21,005_ZW Parque Barrio Obrero,2,1,0,0,610.2,148.0,7040293.0
2024-02-22,005_ZW Parque Barrio Obrero,3,1,0,0,138.7,124.0,2123103.0
2024-02-23,005_ZW Parque Barrio Obrero,4,1,0,0,286.9,164.0,4081122.0
2024-02-24,005_ZW Parque Barrio Obrero,5,0,1,0,944.0,167.0,11855865.0
2024-02-25,005_ZW Parque Barrio Obrero,6,0,1,0,1001.0,148.0,17581395.0
2024-02-26,005_ZW Parque Barrio Obrero,0,1,0,0,831.3,168.0,9254210.0
2024-02-27,005_ZW Parque Barrio Obrero,1,1,0,0,79.3,184.0,921657.0
2024-02-28,005_ZW Parque Barrio Obrero,2,1,0,0,1.4,168.0,24500.0
2024-02-29,005_ZW Parque Barrio Obrero,3,1,0,0,1.8,173.0,14178.0
2024-03-01,005_ZW Parque Barrio Obrero,4,1,0,0,2.4,161.0,29254.0
2024-03-02,005_ZW Parque Barrio Obrero,5,0,1,0,191.5,162.0,1970549.0
2024-03-03,005_ZW Parque Barrio Obrero,6,0,1,0,439.2,125.0,6122216.0
2024-03-04,005_ZW Parque Barrio Obrero,0,1,0,0,774.2,166.0,11007690.0
2024-03-05,005_ZW Parque Barrio Obrero,1,1,0,0,933.2,149.0,12862089.0
2024-03-06,005_ZW Parque Barrio Obrero,2,1,0,0,360.4,161.0,4361678.0
2024-03-07,005_ZW Parque Barrio Obrero,3,1,0,0,425.7,149.0,4548107.0
2024-03-08,005_ZW Parque Barrio Obrero,4,1,0,0,915.3,179.0,9790633.0
2024-03-09,005_ZW Parque Barrio Obrero,5,0,1,0,808.4,229.0,7991532.0
2024-03-10,005_ZW Parque Barrio Obrero,6,0,1,0,232.6,161.0,2220102.0
2024-03-11,005_ZW Parque Barrio Obrero,0,1,0,0,23.1,210.0,217224.0
2024-03-12,005_ZW Parque Barrio Obrero,1,1,0,0,2.2,182.0,19394.0
2024-03-13,005_ZW Parque Barrio Obrero,2,1,0,0,1.7,162.0,12591.0
2024-03-14,005_ZW Parque Barrio Obrero,3,1,0,0,27.4,162.0,265707.0
2024-03-15,005_ZW Parque Barrio Obrero,4,1,0,0,182.9,151.0,2383323.0
2024-03-16,005_ZW Parque Barrio Obrero,5,0,1,0,1049.7,167.0,11871350.0
2024-03-17,005_ZW Parque Barrio Obrero,6,0,1,0,393.5,132.0,5095715.0
2024-03-18,005_ZW Parque Barrio Obrero,0,1,0,0,404.8,126.0,4859764.0
2024-03-19,005_ZW Parque Barrio Obrero,1,1,0,0,598.7,149.0,4512712.0
2024-03-20,005_ZW Parque Barrio Obrero,2,1,0,0,2.7,149.0,17987.0
2024-03-21,005_ZW Parque Barrio Obrero,3,1,0,0,465.8,151.0,4067423.0
2024-03-22,005_ZW Parque Barrio Obrero,4,1,0,0,113.0,160.0,1102270.0
2024-03-23,005_ZW Parque Barrio Obrero,5,0,1,0,4.9,186.0,38439.0
2024-03-24,005_ZW Parque Barrio Obrero,6,0,1,0,35.0,141.0,318272.0
2024-03-25,005_ZW Parque Barrio Obrero,0,0,0,1,1836.0,122.0,12883677.0
2024-03-26,005_ZW Parque Barrio Obrero,1,1,0,0,120.4,148.0,937193.0
2024-03-27,005_ZW Parque Barrio Obrero,2,1,0,0,3.5,166.0,28059.0
2024-03-28,005_ZW Parque Barrio Obrero,3,0,0,1,9.4,169.0,60230.0
2024-03-29,005_ZW Parque Barrio Obrero,4,0,0,1,8.5,159.0,84047.0
2024-03-30,005_ZW Parque Barrio Obrero,5,0,1,0,4.8,176.0,29791.0
2024-03-31,005_ZW Parque Barrio Obrero,6,0,1,0,33.7,141.0,256761.0
2024-04-01,005_ZW Parque Barrio Obrero,0,1,0,0,552.7,145.0,5797843.0
2024-04-02,005_ZW Parque Barrio Obrero,1,1,0,0,370.7,138.0,2607971.0
2024-04-03,005_ZW Parque Barrio Obrero,2,1,0,0,109.9,138.0,990575.0
2024-04-04,005_ZW Parque Barrio Obrero,3,1,0,0,358.7,147.0,4123611.0
2024-04-05,005_ZW Parque Barrio Obrero,4,1,0,0,497.9,130.0,5594364.0
2024-04-06,005_ZW Parque Barrio Obrero,5,0,1,0,368.2,144.0,4431911.0
