FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,043_ZW Polideportivo Ricardo Balcazar,0,0,0,1,0.7,33.0,6394.0
2024-01-02,043_ZW Polideportivo Ricardo Balcazar,1,1,0,0,0.5,26.0,4071.0
2024-01-03,043_ZW Polideportivo Ricardo Balcazar,2,1,0,0,0.2,24.0,2483.0
2024-01-04,043_ZW Polideportivo Ricardo Balcazar,3,1,0,0,0.3,26.0,3370.0
2024-01-05,043_ZW Polideportivo Ricardo Balcazar,4,1,0,0,1.1,25.0,11949.0
2024-01-06,043_ZW Polideportivo Ricardo Balcazar,5,0,1,0,0.5,41.0,3739.0
2024-01-07,043_ZW Polideportivo Ricardo Balcazar,6,0,1,0,4.4,32.0,43748.0
2024-01-08,043_ZW Polideportivo Ricardo Balcazar,0,0,0,1,1.0,42.0,16135.0
2024-01-09,043_ZW Polideportivo Ricardo Balcazar,1,1,0,0,1.5,47.0,19741.0
2024-01-10,043_ZW Polideportivo Ricardo Balcazar,2,1,0,0,0.8,40.0,9354.0
2024-01-11,043_ZW Polideportivo Ricardo Balcazar,3,1,0,0,0.4,28.0,4025.0
2024-01-12,043_ZW Polideportivo Ricardo Balcazar,4,1,0,0,0.4,44.0,5017.0
2024-01-13,043_ZW Polideportivo Ricardo Balcazar,5,0,1,0,1.8,39.0,16599.0
2024-01-14,043_ZW Polideportivo Ricardo Balcazar,6,0,1,0,0.7,31.0,5715.0
2024-01-15,043_ZW Polideportivo Ricardo Balcazar,0,1,0,0,0.5,31.0,3164.0
2024-01-16,043_ZW Polideportivo Ricardo Balcazar,1,1,0,0,0.4,32.0,3590.0
2024-01-17,043_ZW Polideportivo Ricardo Balcazar,2,1,0,0,0.3,28.0,2508.0
2024-01-18,043_ZW Polideportivo Ricardo Balcazar,3,1,0,0,1.1,33.0,13144.0
2024-01-19,043_ZW Polideportivo Ricardo Balcazar,4,1,0,0,0.4,36.0,6341.0
2024-01-20,043_ZW Polideportivo Ricardo Balcazar,5,0,1,0,0.9,43.0,11642.0
2024-01-21,043_ZW Polideportivo Ricardo Balcazar,6,0,1,0,1.0,39.0,12789.0
2024-01-22,043_ZW Polideportivo Ricardo Balcazar,0,1,0,0,1.5,47.0,16125.0
2024-01-23,043_ZW Polideportivo Ricardo Balcazar,1,1,0,0,1.5,39.0,16363.0
2024-01-24,043_ZW Polideportivo Ricardo Balcazar,2,1,0,0,0.7,31.0,9066.0
2024-01-25,043_ZW Polideportivo Ricardo Balcazar,3,1,0,0,1.3,41.0,19279.0
2024-01-26,043_ZW Polideportivo Ricardo Balcazar,4,1,0,0,0.9,37.0,12926.0
2024-01-27,043_ZW Polideportivo Ricardo Balcazar,5,0,1,0,0.6,34.0,6834.0
2024-01-28,043_ZW Polideportivo Ricardo Balcazar,6,0,1,0,0.6,32.0,5661.0
2024-01-29,043_ZW Polideportivo Ricardo Balcazar,0,1,0,0,1.9,35.0,21634.0
2024-01-30,043_ZW Polideportivo Ricardo Balcazar,1,1,0,0,1.3,36.0,12158.0
2024-01-31,043_ZW Polideportivo Ricardo Balcazar,2,1,0,0,7.4,37.0,76940.0
2024-02-01,043_ZW Polideportivo Ricardo Balcazar,3,1,0,0,1.2,48.0,17182.0
2024-02-02,043_ZW Polideportivo Ricardo Balcazar,4,1,0,0,0.2,21.0,2078.0
2024-02-03,043_ZW Polideportivo Ricardo Balcazar,5,0,1,0,25.4,26.0,450966.0
2024-02-04,043_ZW Polideportivo Ricardo Balcazar,6,0,1,0,20.4,33.0,326098.0
2024-02-05,043_ZW Polideportivo Ricardo Balcazar,0,1,0,0,41.8,26.0,629772.0
