FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,060_Felidia,0,0,0,1,777.8,57.0,2034605.0
2024-01-02,060_Felidia,1,1,0,0,697.8,42.0,2267132.0
2024-01-03,060_Felidia,2,1,0,0,1019.5,43.0,3714312.0
2024-01-04,060_Felidia,3,1,0,0,521.7,32.0,2321396.0
2024-01-05,060_Felidia,4,1,0,0,623.8,53.0,2398786.0
2024-01-06,060_Felidia,5,0,1,0,3196.1,148.0,22038588.0
2024-01-07,060_Felidia,6,0,1,0,1366.4,291.0,12024492.0
2024-01-08,060_Felidia,0,0,0,1,709.7,93.0,2918985.0
2024-01-09,060_Felidia,1,1,0,0,1095.3,38.0,2451551.0
2024-01-10,060_Felidia,2,1,0,0,615.3,40.0,2260231.0
2024-01-11,060_Felidia,3,1,0,0,814.6,51.0,2907682.0
2024-01-12,060_Felidia,4,1,0,0,718.8,31.0,1511244.0
2024-01-13,060_Felidia,5,0,1,0,596.7,65.0,1405939.0
2024-01-14,060_Felidia,6,0,1,0,902.7,100.0,3419028.0
2024-01-15,060_Felidia,0,1,0,0,78.0,54.0,239529.0
2024-01-16,060_Felidia,1,1,0,0,41.6,37.0,139105.0
2024-01-17,060_Felidia,2,1,0,0,524.4,48.0,1723236.0
2024-01-18,060_Felidia,3,1,0,0,777.6,44.0,1879942.0
2024-01-19,060_Felidia,4,1,0,0,414.7,40.0,923992.0
2024-01-20,060_Felidia,5,0,1,0,720.4,89.0,1417267.0
2024-01-21,060_Felidia,6,0,1,0,1.97,98.0,714100.0
2024-01-22,060_Felidia,0,1,0,0,188.4,57.0,349844.0
2024-01-23,060_Felidia,1,1,0,0,8.5,62.0,56953.0
2024-01-24,060_Felidia,2,1,0,0,5.7,53.0,30065.0
2024-01-25,060_Felidia,3,1,0,0,41.3,42.0,142895.0
