FECHA_CONEXION,NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,057_La Castilla,0,0,0,1,1776.2,21.0,4646606.0
2024-01-02,057_La Castilla,1,1,0,0,100.6,6.0,326915.0
2024-01-03,057_La Castilla,2,1,0,0,1128.4,16.0,4111022.0
2024-01-04,057_La Castilla,3,1,0,0,1211.1,14.0,5388666.0
2024-01-05,057_La Castilla,4,1,0,0,521.3,16.0,2004493.0
2024-01-06,057_La Castilla,5,0,1,0,458.4,62.0,3160916.0
2024-01-07,057_La Castilla,6,0,1,0,1492.0,159.0,13129166.0
2024-01-08,057_La Castilla,0,0,0,1,1275.2,77.0,5244941.0
2024-01-09,057_La Castilla,1,1,0,0,105.2,14.0,235513.0
2024-01-10,057_La Castilla,2,1,0,0,662.4,14.0,2433336.0
2024-01-11,057_La Castilla,3,1,0,0,942.3,14.0,3363379.0
2024-01-12,057_La Castilla,4,1,0,0,76.5,11.0,160813.0
2024-01-13,,5,0,1,0,,,
2024-01-14,,6,0,1,0,,,
2024-01-15,,0,1,0,0,,,
2024-01-16,,1,1,0,0,,,
2024-01-17,,2,1,0,0,,,
2024-01-18,,3,1,0,0,,,
2024-01-19,,4,1,0,0,,,
2024-01-20,,5,0,1,0,,,
2024-01-21,,6,0,1,0,,,
2024-01-22,,0,1,0,0,,,
2024-01-23,,1,1,0,0,,,
2024-01-24,,2,1,0,0,,,
2024-01-25,,3,1,0,0,,,
2024-01-26,,4,1,0,0,,,
2024-01-27,,5,0,1,0,,,
2024-01-28,,6,0,1,0,,,
2024-01-29,,0,1,0,0,,,
2024-01-30,,1,1,0,0,,,
2024-01-31,,2,1,0,0,,,
2024-02-01,,3,1,0,0,,,
2024-02-02,,4,1,0,0,,,
2024-02-03,,5,0,1,0,,,
2024-02-04,,6,0,1,0,,,
2024-02-05,,0,1,0,0,,,
2024-02-06,,1,1,0,0,,,
2024-02-07,,2,1,0,0,,,
2024-02-08,,3,1,0,0,,,
2024-02-09,,4,1,0,0,,,
2024-02-10,,5,0,1,0,,,
2024-02-11,,6,0,1,0,,,
2024-02-12,,0,1,0,0,,,
2024-02-13,,1,1,0,0,,,
2024-02-14,,2,1,0,0,,,
2024-02-15,,3,1,0,0,,,
2024-02-16,,4,1,0,0,,,
2024-02-17,,5,0,1,0,,,
2024-02-18,,6,0,1,0,,,
2024-02-19,,0,1,0,0,,,
2024-02-20,,1,1,0,0,,,
2024-02-21,,2,1,0,0,,,
2024-02-22,,3,1,0,0,,,
2024-02-23,,4,1,0,0,,,
2024-02-24,,5,0,1,0,,,
2024-02-25,,6,0,1,0,,,
2024-02-26,,0,1,0,0,,,
2024-02-27,,1,1,0,0,,,
2024-02-28,,2,1,0,0,,,
2024-02-29,,3,1,0,0,,,
2024-03-01,,4,1,0,0,,,
2024-03-02,,5,0,1,0,,,
2024-03-03,,6,0,1,0,,,
2024-03-04,,0,1,0,0,,,
2024-03-05,,1,1,0,0,,,
2024-03-06,,2,1,0,0,,,
2024-03-07,,3,1,0,0,,,
2024-03-08,,4,1,0,0,,,
2024-03-09,,5,0,1,0,,,
2024-03-10,,6,0,1,0,,,
2024-03-11,,0,1,0,0,,,
2024-03-12,,1,1,0,0,,,
2024-03-13,,2,1,0,0,,,
2024-03-14,,3,1,0,0,,,
2024-03-15,,4,1,0,0,,,
2024-03-16,,5,0,1,0,,,
2024-03-17,,6,0,1,0,,,
2024-03-18,,0,1,0,0,,,
2024-03-19,,1,1,0,0,,,
2024-03-20,,2,1,0,0,,,
2024-03-21,,3,1,0,0,,,
2024-03-22,,4,1,0,0,,,
2024-03-23,,5,0,1,0,,,
2024-03-24,,6,0,1,0,,,
2024-03-25,,0,0,0,1,,,
2024-03-26,,1,1,0,0,,,
2024-03-27,,2,1,0,0,,,
2024-03-28,,3,0,0,1,,,
2024-03-29,,4,0,0,1,,,
2024-03-30,,5,0,1,0,,,
2024-03-31,,6,0,1,0,,,
2024-04-01,,0,1,0,0,,,
2024-04-02,,1,1,0,0,,,
2024-04-03,,2,1,0,0,,,
2024-04-04,,3,1,0,0,,,
2024-04-05,,4,1,0,0,,,
2024-04-06,,5,0,1,0,,,
2024-04-07,,6,0,1,0,,,
2024-04-08,,0,1,0,0,,,
2024-04-09,,1,1,0,0,,,
2024-04-10,,2,1,0,0,,,
2024-04-11,,3,1,0,0,,,
2024-04-12,,4,1,0,0,,,
2024-04-13,,5,0,1,0,,,
2024-04-14,,6,0,1,0,,,
2024-04-15,,0,1,0,0,,,
2024-04-16,,1,1,0,0,,,
2024-04-17,,2,1,0,0,,,
2024-04-18,,3,1,0,0,,,
2024-04-19,,4,1,0,0,,,
2024-04-20,,5,0,1,0,,,
2024-04-21,,6,0,1,0,,,
2024-04-22,,0,1,0,0,,,
2024-04-23,,1,1,0,0,,,
2024-04-24,,2,1,0,0,,,
2024-04-25,,3,1,0,0,,,
2024-04-26,,4,1,0,0,,,
2024-04-27,,5,0,1,0,,,
2024-04-28,,6,0,1,0,,,
2024-04-29,,0,1,0,0,,,
2024-04-30,,1,1,0,0,,,
2024-05-01,,2,0,0,1,,,
2024-05-02,,3,1,0,0,,,
2024-05-03,,4,1,0,0,,,
2024-05-04,,5,0,1,0,,,
2024-05-05,,6,0,1,0,,,
2024-05-06,,0,1,0,0,,,
