FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-10-10,3,1,0,0,3.41,120,21396
2024-10-11,4,1,0,0,0.2,27,1378
2024-10-12,5,0,1,0,82.23,29,854109
2024-10-13,6,0,1,0,257.68,41,2166288
2024-10-14,0,0,0,1,262.27,31,2090416
2024-10-15,1,1,0,0,93.96,37,509146
2024-10-16,2,1,0,0,176.59,50,932943
2024-10-17,3,1,0,0,894.47,110,5154126
2024-10-18,4,1,0,0,3.1,35,14446
2024-10-19,5,0,1,0,251.56,55,2222443
2024-10-20,6,0,1,0,763.8,43,5754904
2024-10-21,0,1,0,0,859.74,44,5726575
2024-10-22,1,1,0,0,215.32,42,1580316
2024-10-23,2,1,0,0,2.35,54,16193
2024-10-24,3,1,0,0,4.06,103,26808
2024-10-25,4,1,0,0,683.31,17,3058883
2024-10-26,5,0,1,0,206.2,24,1592314
2024-10-27,6,0,1,0,418.08,67,4161923
2024-10-28,0,1,0,0,0.28,14,1715
2024-10-29,1,1,0,0,1.12,30,7104
2024-10-30,2,1,0,0,1,8,4897
2024-10-31,3,1,0,0,28.57,20,134019
2024-11-01,4,1,0,0,111.95,12,619084
2024-11-02,5,0,1,0,261.32,42,1623766
2024-11-03,6,0,1,0,736.42,61,4332021
2024-11-04,0,0,0,1,614.92,32,4079280
2024-11-05,1,1,0,0,110.89,23,809726
2024-11-06,2,1,0,0,7.42,21,46441
2024-11-07,3,1,0,0,178.28,30,1585495
2024-11-08,4,1,0,0,103.09,18,1274896
2024-11-09,5,0,1,0,168.55,34,2806486
2024-11-10,6,0,1,0,150,95,2905734
2024-11-11,0,0,0,1,137.43,67,2413513
2024-11-12,1,1,0,0,123.01,33,2351318
2024-11-13,2,1,0,0,360.82,33,5845641
2024-11-14,3,1,0,0,107.35,28,2060840
2024-11-15,4,1,0,0,151.55,28,2760723
2024-11-16,5,0,1,0,97.35,39,1792471
2024-11-17,6,0,1,0,98.61,84,1694110
2024-11-18,0,1,0,0,20.3,35,326245
2024-11-19,1,1,0,0,18.43,19,294381
2024-11-20,2,1,0,0,79.26,35,1512590
2024-11-21,3,1,0,0,19.2,32,346674
2024-11-22,4,1,0,0,98.13,35,1981044
2024-11-23,5,0,1,0,110.58,35,2119095
2024-11-24,6,0,1,0,108.64,96,804336
2024-11-25,0,1,0,0,23.27,27,95693
2024-11-26,1,1,0,0,5.46,41,42990
2024-11-27,2,1,0,0,51.36,29,997413
2024-11-28,3,1,0,0,38.22,38,804753
2024-11-29,4,1,0,0,28.81,30,640304
2024-11-30,5,0,1,0,58.34,53,1329704
2024-12-01,6,0,1,0,130.04,86,3142524
2024-12-02,0,1,0,0,117.3,40,2447581
