fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-01-01,RURAL,061_La Leonera,99,MR76,True,Festivo,Lunes,345.545,-7.663.592,46.0,16576084,1937.54399
2024-01-02,RURAL,061_La Leonera,99,MR76,False,Laboral,Martes,345.545,-7.663.592,58.0,25044563,
2024-01-03,RURAL,061_La Leonera,99,MR76,False,Laboral,Miércoles,345.545,-7.663.592,56.0,25336629,
2024-01-04,RURAL,061_La Leonera,99,MR76,False,Laboral,Jueves,345.545,-7.663.592,48.0,32513143,
2024-01-05,RURAL,061_La Leonera,99,MR76,False,Laboral,Viernes,345.545,-7.663.592,57.0,26177328,
2024-01-06,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Sábado,345.545,-7.663.592,105.0,31260477,
2024-01-07,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Domingo,345.545,-7.663.592,108.0,19446340,
2024-01-08,RURAL,061_La Leonera,99,MR76,True,Festivo,Lunes,345.545,-7.663.592,102.0,15198630,
2024-01-09,RURAL,061_La Leonera,99,MR76,False,Laboral,Martes,345.545,-7.663.592,51.0,16070685,19185262.0
2024-01-10,RURAL,061_La Leonera,99,MR76,False,Laboral,Miércoles,345.545,-7.663.592,60.0,18743907,
2024-01-11,RURAL,061_La Leonera,99,MR76,False,Laboral,Jueves,345.545,-7.663.592,65.0,23699562,
2024-01-12,RURAL,061_La Leonera,99,MR76,False,Laboral,Viernes,345.545,-7.663.592,76.0,15002295,
2024-01-13,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Sábado,345.545,-7.663.592,69.0,13121239,
2024-01-14,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Domingo,345.545,-7.663.592,57.0,22937065,
2024-01-15,RURAL,061_La Leonera,99,MR76,False,Laboral,Lunes,345.545,-7.663.592,77.0,25947287,
2024-01-16,RURAL,061_La Leonera,99,MR76,False,Laboral,Martes,345.545,-7.663.592,57.0,25844895,
2024-01-17,RURAL,061_La Leonera,99,MR76,False,Laboral,Miércoles,345.545,-7.663.592,64.0,25870910,28355038.6
2024-01-18,RURAL,061_La Leonera,99,MR76,False,Laboral,Jueves,345.545,-7.663.592,56.0,13765203,
2024-01-19,RURAL,061_La Leonera,99,MR76,False,Laboral,Viernes,345.545,-7.663.592,60.0,13234282,404.85535
2024-01-20,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Sábado,345.545,-7.663.592,53.0,5036785,
2024-01-21,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Domingo,345.545,-7.663.592,74.0,17158700,
2024-01-22,RURAL,061_La Leonera,99,MR76,False,Laboral,Lunes,345.545,-7.663.592,54.0,14196610,87.47556
2024-01-23,RURAL,061_La Leonera,99,MR76,False,Laboral,Martes,345.545,-7.663.592,83.0,19701248,
2024-01-24,RURAL,061_La Leonera,99,MR76,False,Laboral,Miércoles,345.545,-7.663.592,67.0,14647591,
2024-01-25,RURAL,061_La Leonera,99,MR76,False,Laboral,Jueves,345.545,-7.663.592,61.0,26446716,
2024-01-26,RURAL,061_La Leonera,99,MR76,False,Laboral,Viernes,345.545,-7.663.592,49.0,9839230,
2024-01-27,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Sábado,345.545,-7.663.592,71.0,560001,
2024-01-28,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Domingo,345.545,-7.663.592,69.0,571648,
2024-01-29,RURAL,061_La Leonera,99,MR76,False,Laboral,Lunes,345.545,-7.663.592,49.0,11917127,
2024-01-30,RURAL,061_La Leonera,99,MR76,False,Laboral,Martes,345.545,-7.663.592,56.0,19321684,
2024-01-31,RURAL,061_La Leonera,99,MR76,False,Laboral,Miércoles,345.545,-7.663.592,47.0,17090000,
2024-02-01,RURAL,061_La Leonera,99,MR76,False,Laboral,Jueves,345.545,-7.663.592,72.0,13586949,
2024-02-02,RURAL,061_La Leonera,99,MR76,False,Laboral,Viernes,345.545,-7.663.592,50.0,29000068,2852.14383
2024-02-03,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Sábado,345.545,-7.663.592,74.0,12340515,
2024-02-04,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Domingo,345.545,-7.663.592,58.0,14074617,
2024-02-05,RURAL,061_La Leonera,99,MR76,False,Laboral,Lunes,345.545,-7.663.592,61.0,10564506,
2024-02-06,RURAL,061_La Leonera,99,MR76,False,Laboral,Martes,345.545,-7.663.592,76.0,11436022,363.26309
2024-02-07,RURAL,061_La Leonera,99,MR76,False,Laboral,Miércoles,345.545,-7.663.592,57.0,16113603,
2024-02-08,RURAL,061_La Leonera,99,MR76,False,Laboral,Jueves,345.545,-7.663.592,57.0,20560138,
2024-02-09,RURAL,061_La Leonera,99,MR76,False,Laboral,Viernes,345.545,-7.663.592,72.0,12659857,
2024-02-10,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Sábado,345.545,-7.663.592,72.0,13381890,
2024-02-11,RURAL,061_La Leonera,99,MR76,False,Fin de Semana,Domingo,345.545,-7.663.592,77.0,13291942,
2024-02-12,RURAL,061_La Leonera,99,MR76,False,Laboral,Lunes,345.545,-7.663.592,61.0,9120416,
2024-02-13,RURAL,061_La Leonera,99,MR76,False,Laboral,Martes,345.545,-7.663.592,70.0,19235475,
2024-02-14,RURAL,061_La Leonera,99,MR76,False,Laboral,Miércoles,345.545,-7.663.592,73.0,32185519,
2024-02-15,RURAL,061_La Leonera,99,MR76,False,Laboral,Jueves,345.545,-7.663.592,59.0,14754925,
