fechaconexion,area,nombrezona,comuna,model,es_festivo,tipo_dia,dia_semana,latitud,longitud,numeroconexiones,usagekb,porcentajeuso
2024-02-11,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Domingo,34.673.678,-765.449.955,18.0,4825225,359.1
2024-02-12,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Lunes,34.673.678,-765.449.955,12.0,1203198,116.2
2024-02-13,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Martes,34.673.678,-765.449.955,57.0,3749068,432.8
2024-02-14,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Miércoles,34.673.678,-765.449.955,12.0,1476230,195.4
2024-02-15,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Jueves,34.673.678,-765.449.955,38.0,2424751,207.6
2024-02-16,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Viernes,34.673.678,-765.449.955,14.0,819688,77.7
2024-02-17,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Sábado,34.673.678,-765.449.955,28.0,374711,35.4
2024-02-18,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Domingo,34.673.678,-765.449.955,51.0,13412,1.0
2024-02-19,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Lunes,34.673.678,-765.449.955,10.0,1047,0.1
2024-02-20,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Martes,34.673.678,-765.449.955,43.0,5036,0.4
2024-02-21,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Miércoles,34.673.678,-765.449.955,4.0,3866,0.3
2024-02-22,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Jueves,34.673.678,-765.449.955,48.0,47407,3.1
2024-02-23,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Viernes,34.673.678,-765.449.955,6.0,395808,27.8
2024-02-24,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Sábado,34.673.678,-765.449.955,19.0,1860506,148.1
2024-02-25,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Domingo,34.673.678,-765.449.955,39.0,3398944,193.5
2024-02-26,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Lunes,34.673.678,-765.449.955,8.0,1053749,94.7
2024-02-27,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Martes,34.673.678,-765.449.955,51.0,2299363,197.9
2024-02-28,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Miércoles,34.673.678,-765.449.955,14.0,1000,0.1
2024-02-29,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Jueves,34.673.678,-765.449.955,35.0,18562,2.3
2024-03-01,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Viernes,34.673.678,-765.449.955,8.0,1153,0.1
2024-03-02,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Sábado,34.673.678,-765.449.955,22.0,2925,0.3
2024-03-03,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Domingo,34.673.678,-765.449.955,25.0,6599,0.5
2024-03-04,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Lunes,34.673.678,-765.449.955,6.0,3047,0.2
2024-03-05,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Martes,34.673.678,-765.449.955,33.0,7555,0.5
2024-03-06,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Miércoles,34.673.678,-765.449.955,5.0,7410,0.6
2024-03-07,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Jueves,34.673.678,-765.449.955,48.0,8721,0.8
2024-03-08,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Viernes,34.673.678,-765.449.955,8.0,658,0.1
2024-03-09,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Sábado,34.673.678,-765.449.955,28.0,4729,0.5
2024-03-10,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Domingo,34.673.678,-765.449.955,47.0,4447,0.5
2024-03-11,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Lunes,34.673.678,-765.449.955,4.0,516,0.1
2024-03-12,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Martes,34.673.678,-765.449.955,28.0,5242,0.6
2024-03-13,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Miércoles,34.673.678,-765.449.955,8.0,2251,0.3
2024-03-14,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Jueves,34.673.678,-765.449.955,35.0,4873,0.5
2024-03-15,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Viernes,34.673.678,-765.449.955,9.0,5273,0.4
2024-03-16,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Sábado,34.673.678,-765.449.955,19.0,2338,0.2
2024-03-17,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Fin de Semana,Domingo,34.673.678,-765.449.955,27.0,1357,0.1
2024-03-18,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Lunes,34.673.678,-765.449.955,5.0,190,0.0
2024-03-19,URBANA,049_ZW Cerro 3 Cruces,99,MR76,False,Laboral,Martes,34.673.678,-765.449.955,39.0,5941,0.8
